iso3c,side_group,year,link_year_source,status3
GIN,Peulh,2009,observed,included
GIN,Peulh,2010,observed,included
GIN,Peulh,2011,observed,excluded
GIN,Peulh,2012,observed,excluded
GIN,Peulh,2013,observed,excluded
GIN,Peulh,2014,observed,excluded
GIN,Peulh,2015,observed,excluded
GIN,Peulh,2016,observed,excluded
GIN,Peulh,2017,observed,excluded
GIN,Peulh,2018,carry_forward,excluded
GIN,Peulh,2019,carry_forward,excluded
GIN,Peulh,2020,carry_forward,excluded
GIN,Peulh,2021,carry_forward,excluded
GIN,Sousou,1958,observed,included
GIN,Sousou,1959,observed,included
GIN,Sousou,1960,observed,included
GIN,Sousou,1961,observed,included
GIN,Sousou,1962,observed,included
GIN,Sousou,1963,observed,included
GIN,Sousou,1964,observed,included
GIN,Sousou,1965,observed,included
GIN,Sousou,1966,observed,included
GIN,Sousou,1967,observed,included
GIN,Sousou,1968,observed,included
GIN,Sousou,1969,observed,included
GIN,Sousou,1970,observed,included
GIN,Sousou,1971,observed,included
GIN,Sousou,1972,observed,included
GIN,Sousou,1973,observed,included
GIN,Sousou,1974,observed,included
GIN,Sousou,1975,observed,included
GIN,Sousou,1976,observed,included
GIN,Sousou,1977,observed,included
GIN,Sousou,1978,observed,included
GIN,Sousou,1979,observed,included
GIN,Sousou,1980,observed,included
GIN,Sousou,1981,observed,included
GIN,Sousou,1982,observed,included
GIN,Sousou,1983,observed,included
GIN,Sousou,1984,observed,included
GIN,Sousou,1985,observed,included
GIN,Sousou,1986,observed,included
GIN,Sousou,1987,observed,included
GIN,Sousou,1988,observed,included
GIN,Sousou,1989,observed,included
GIN,Sousou,1990,observed,included
GIN,Sousou,1991,observed,included
GIN,Sousou,1992,observed,included
GIN,Sousou,1993,observed,included
GIN,Sousou,1994,observed,included
GIN,Sousou,1995,observed,included
GIN,Sousou,1996,observed,included
GIN,Sousou,1997,observed,included
GIN,Sousou,1998,observed,included
GIN,Sousou,1999,observed,included
GIN,Sousou,2000,observed,included
GIN,Sousou,2001,observed,included
GIN,Sousou,2002,observed,included
GIN,Sousou,2003,observed,included
GIN,Sousou,2004,observed,included
GIN,Sousou,2005,observed,included
GIN,Sousou,2006,observed,included
GIN,Sousou,2007,observed,included
GIN,Sousou,2008,observed,included
GIN,Sousou,2009,observed,included
GIN,Sousou,2010,observed,included
GIN,Sousou,2011,observed,included
GIN,Sousou,2012,observed,included
GIN,Sousou,2013,observed,included
GIN,Sousou,2014,observed,included
GIN,Sousou,2015,observed,included
GIN,Sousou,2016,observed,included
GIN,Sousou,2017,observed,included
GIN,Sousou,2018,carry_forward,included
GIN,Sousou,2019,carry_forward,included
GIN,Sousou,2020,carry_forward,included
GIN,Sousou,2021,carry_forward,included
GIN,Soussou,1958,observed,included
GIN,Soussou,1959,observed,included
GIN,Soussou,1960,observed,included
GIN,Soussou,1961,observed,included
GIN,Soussou,1962,observed,included
GIN,Soussou,1963,observed,included
GIN,Soussou,1964,observed,included
GIN,Soussou,1965,observed,included
GIN,Soussou,1966,observed,included
GIN,Soussou,1967,observed,included
GIN,Soussou,1968,observed,included
GIN,Soussou,1969,observed,included
GIN,Soussou,1970,observed,included
GIN,Soussou,1971,observed,included
GIN,Soussou,1972,observed,included
GIN,Soussou,1973,observed,included
GIN,Soussou,1974,observed,included
GIN,Soussou,1975,observed,included
GIN,Soussou,1976,observed,included
GIN,Soussou,1977,observed,included
GIN,Soussou,1978,observed,included
GIN,Soussou,1979,observed,included
GIN,Soussou,1980,observed,included
GIN,Soussou,1981,observed,included
GIN,Soussou,1982,observed,included
GIN,Soussou,1983,observed,included
GIN,Soussou,1984,observed,included
GIN,Soussou,1985,observed,included
GIN,Soussou,1986,observed,included
GIN,Soussou,1987,observed,included
GIN,Soussou,1988,observed,included
GIN,Soussou,1989,observed,included
GIN,Soussou,1990,observed,included
GIN,Soussou,1991,observed,included
GIN,Soussou,1992,observed,included
GIN,Soussou,1993,observed,included
GIN,Soussou,1994,observed,included
GIN,Soussou,1995,observed,included
GIN,Soussou,1996,observed,included
GIN,Soussou,1997,observed,included
GIN,Soussou,1998,observed,included
GIN,Soussou,1999,observed,included
GIN,Soussou,2000,observed,included
GIN,Soussou,2001,observed,included
GIN,Soussou,2002,observed,included
GIN,Soussou,2003,observed,included
GIN,Soussou,2004,observed,included
GIN,Soussou,2005,observed,included
GIN,Soussou,2006,observed,included
GIN,Soussou,2007,observed,included
GIN,Soussou,2008,observed,included
GIN,Soussou,2009,observed,included
GIN,Soussou,2010,observed,included
GIN,Soussou,2011,observed,included
GIN,Soussou,2012,observed,included
GIN,Soussou,2013,observed,included
GIN,Soussou,2014,observed,included
GIN,Soussou,2015,observed,included
GIN,Soussou,2016,observed,included
GIN,Soussou,2017,observed,included
GIN,Soussou,2018,carry_forward,included
GIN,Soussou,2019,carry_forward,included
GIN,Soussou,2020,carry_forward,included
GIN,Soussou,2021,carry_forward,included
KEN,Embu,1963,observed,included
KEN,Embu,1964,observed,included
KEN,Embu,1965,observed,included
KEN,Embu,1966,observed,included
KEN,Embu,1967,observed,included
KEN,Embu,1968,observed,included
KEN,Embu,1969,observed,included
KEN,Embu,1970,observed,included
KEN,Embu,1971,observed,included
KEN,Embu,1972,observed,included
KEN,Embu,1973,observed,included
KEN,Embu,1974,observed,included
KEN,Embu,1975,observed,included
KEN,Embu,1976,observed,included
KEN,Embu,1977,observed,included
KEN,Embu,1978,observed,included
KEN,Embu,1979,observed,excluded
KEN,Embu,1980,observed,excluded
KEN,Embu,1981,observed,excluded
KEN,Embu,1982,observed,excluded
KEN,Embu,1983,observed,excluded
KEN,Embu,1984,observed,excluded
KEN,Embu,1985,observed,excluded
KEN,Embu,1986,observed,excluded
KEN,Embu,1987,observed,excluded
KEN,Embu,1988,observed,excluded
KEN,Embu,1989,observed,excluded
KEN,Embu,1990,observed,excluded
KEN,Embu,1991,observed,excluded
KEN,Embu,1992,observed,excluded
KEN,Embu,1993,observed,excluded
KEN,Embu,1994,observed,excluded
KEN,Embu,1995,observed,excluded
KEN,Embu,1996,observed,excluded
KEN,Embu,1997,observed,excluded
KEN,Embu,1998,observed,excluded
KEN,Embu,1999,observed,excluded
KEN,Embu,2000,observed,excluded
KEN,Embu,2001,observed,excluded
KEN,Embu,2002,observed,excluded
KEN,Embu,2003,observed,included
KEN,Embu,2004,observed,included
KEN,Embu,2005,observed,included
KEN,Embu,2006,observed,included
KEN,Embu,2007,observed,included
KEN,Embu,2008,observed,included
KEN,Embu,2009,observed,included
KEN,Embu,2010,observed,included
KEN,Embu,2011,observed,included
KEN,Embu,2012,observed,included
KEN,Embu,2013,observed,included
KEN,Embu,2014,observed,included
KEN,Embu,2015,observed,included
KEN,Embu,2016,observed,included
KEN,Embu,2017,observed,included
KEN,Embu,2018,carry_forward,included
KEN,Embu,2019,carry_forward,included
KEN,Embu,2020,carry_forward,included
KEN,Embu,2021,carry_forward,included
KEN,Kalenjin,1963,observed,included
KEN,Kalenjin,1964,observed,included
KEN,Kalenjin,1965,observed,included
KEN,Kalenjin,1966,observed,included
KEN,Kalenjin,1967,observed,included
KEN,Kalenjin,1968,observed,included
KEN,Kalenjin,1969,observed,included
KEN,Kalenjin,1970,observed,included
KEN,Kalenjin,1971,observed,included
KEN,Kalenjin,1972,observed,included
KEN,Kalenjin,1973,observed,included
KEN,Kalenjin,1974,observed,included
KEN,Kalenjin,1975,observed,included
KEN,Kalenjin,1976,observed,included
KEN,Kalenjin,1977,observed,included
KEN,Kalenjin,1978,observed,included
KEN,Kalenjin,1979,observed,included
KEN,Kalenjin,1980,observed,included
KEN,Kalenjin,1981,observed,included
KEN,Kalenjin,1982,observed,included
KEN,Kalenjin,1983,observed,included
KEN,Kalenjin,1984,observed,included
KEN,Kalenjin,1985,observed,included
KEN,Kalenjin,1986,observed,included
KEN,Kalenjin,1987,observed,included
KEN,Kalenjin,1988,observed,included
KEN,Kalenjin,1989,observed,included
KEN,Kalenjin,1990,observed,included
KEN,Kalenjin,1991,observed,included
KEN,Kalenjin,1992,observed,included
KEN,Kalenjin,1993,observed,included
KEN,Kalenjin,1994,observed,included
KEN,Kalenjin,1995,observed,included
KEN,Kalenjin,1996,observed,included
KEN,Kalenjin,1997,observed,included
KEN,Kalenjin,1998,observed,included
KEN,Kalenjin,1999,observed,included
KEN,Kalenjin,2000,observed,included
KEN,Kalenjin,2001,observed,included
KEN,Kalenjin,2002,observed,included
KEN,Kalenjin,2003,observed,included
KEN,Kalenjin,2004,observed,included
KEN,Kalenjin,2005,observed,included
KEN,Kalenjin,2006,observed,included
KEN,Kalenjin,2007,observed,included
KEN,Kalenjin,2008,observed,included
KEN,Kalenjin,2009,observed,included
KEN,Kalenjin,2010,observed,included
KEN,Kalenjin,2011,observed,included
KEN,Kalenjin,2012,observed,included
KEN,Kalenjin,2013,observed,included
KEN,Kalenjin,2014,observed,included
KEN,Kalenjin,2015,observed,included
KEN,Kalenjin,2016,observed,included
KEN,Kalenjin,2017,observed,included
KEN,Kalenjin,2018,carry_forward,included
KEN,Kalenjin,2019,carry_forward,included
KEN,Kalenjin,2020,carry_forward,included
KEN,Kalenjin,2021,carry_forward,included
KEN,Kamba,1963,observed,included
KEN,Kamba,1964,observed,included
KEN,Kamba,1965,observed,included
KEN,Kamba,1966,observed,included
KEN,Kamba,1967,observed,included
KEN,Kamba,1968,observed,included
KEN,Kamba,1969,observed,included
KEN,Kamba,1970,observed,included
KEN,Kamba,1971,observed,included
KEN,Kamba,1972,observed,included
KEN,Kamba,1973,observed,included
KEN,Kamba,1974,observed,included
KEN,Kamba,1975,observed,included
KEN,Kamba,1976,observed,included
KEN,Kamba,1977,observed,included
KEN,Kamba,1978,observed,included
KEN,Kamba,1979,observed,excluded
KEN,Kamba,1980,observed,excluded
KEN,Kamba,1981,observed,excluded
KEN,Kamba,1982,observed,excluded
KEN,Kamba,1983,observed,excluded
KEN,Kamba,1984,observed,excluded
KEN,Kamba,1985,observed,excluded
KEN,Kamba,1986,observed,excluded
KEN,Kamba,1987,observed,excluded
KEN,Kamba,1988,observed,excluded
KEN,Kamba,1989,observed,excluded
KEN,Kamba,1990,observed,excluded
KEN,Kamba,1991,observed,excluded
KEN,Kamba,1992,observed,excluded
KEN,Kamba,1993,observed,excluded
KEN,Kamba,1994,observed,excluded
KEN,Kamba,1995,observed,excluded
KEN,Kamba,1996,observed,excluded
KEN,Kamba,1997,observed,excluded
KEN,Kamba,1998,observed,excluded
KEN,Kamba,1999,observed,excluded
KEN,Kamba,2000,observed,excluded
KEN,Kamba,2001,observed,excluded
KEN,Kamba,2002,observed,excluded
KEN,Kamba,2003,observed,included
KEN,Kamba,2004,observed,included
KEN,Kamba,2005,observed,included
KEN,Kamba,2006,observed,included
KEN,Kamba,2007,observed,included
KEN,Kamba,2008,observed,included
KEN,Kamba,2009,observed,included
KEN,Kamba,2010,observed,included
KEN,Kamba,2011,observed,included
KEN,Kamba,2012,observed,included
KEN,Kamba,2013,observed,included
KEN,Kamba,2014,observed,included
KEN,Kamba,2015,observed,included
KEN,Kamba,2016,observed,included
KEN,Kamba,2017,observed,included
KEN,Kamba,2018,carry_forward,excluded
KEN,Kamba,2019,carry_forward,excluded
KEN,Kamba,2020,carry_forward,excluded
KEN,Kamba,2021,carry_forward,excluded
KEN,Kikuyu,1963,observed,included
KEN,Kikuyu,1964,observed,included
KEN,Kikuyu,1965,observed,included
KEN,Kikuyu,1966,observed,included
KEN,Kikuyu,1967,observed,included
KEN,Kikuyu,1968,observed,included
KEN,Kikuyu,1969,observed,included
KEN,Kikuyu,1970,observed,included
KEN,Kikuyu,1971,observed,included
KEN,Kikuyu,1972,observed,included
KEN,Kikuyu,1973,observed,included
KEN,Kikuyu,1974,observed,included
KEN,Kikuyu,1975,observed,included
KEN,Kikuyu,1976,observed,included
KEN,Kikuyu,1977,observed,included
KEN,Kikuyu,1978,observed,included
KEN,Kikuyu,1979,observed,excluded
KEN,Kikuyu,1980,observed,excluded
KEN,Kikuyu,1981,observed,excluded
KEN,Kikuyu,1982,observed,excluded
KEN,Kikuyu,1983,observed,excluded
KEN,Kikuyu,1984,observed,excluded
KEN,Kikuyu,1985,observed,excluded
KEN,Kikuyu,1986,observed,excluded
KEN,Kikuyu,1987,observed,excluded
KEN,Kikuyu,1988,observed,excluded
KEN,Kikuyu,1989,observed,excluded
KEN,Kikuyu,1990,observed,excluded
KEN,Kikuyu,1991,observed,excluded
KEN,Kikuyu,1992,observed,excluded
KEN,Kikuyu,1993,observed,excluded
KEN,Kikuyu,1994,observed,excluded
KEN,Kikuyu,1995,observed,excluded
KEN,Kikuyu,1996,observed,excluded
KEN,Kikuyu,1997,observed,excluded
KEN,Kikuyu,1998,observed,excluded
KEN,Kikuyu,1999,observed,excluded
KEN,Kikuyu,2000,observed,excluded
KEN,Kikuyu,2001,observed,excluded
KEN,Kikuyu,2002,observed,excluded
KEN,Kikuyu,2003,observed,included
KEN,Kikuyu,2004,observed,included
KEN,Kikuyu,2005,observed,included
KEN,Kikuyu,2006,observed,included
KEN,Kikuyu,2007,observed,included
KEN,Kikuyu,2008,observed,included
KEN,Kikuyu,2009,observed,included
KEN,Kikuyu,2010,observed,included
KEN,Kikuyu,2011,observed,included
KEN,Kikuyu,2012,observed,included
KEN,Kikuyu,2013,observed,included
KEN,Kikuyu,2014,observed,included
KEN,Kikuyu,2015,observed,included
KEN,Kikuyu,2016,observed,included
KEN,Kikuyu,2017,observed,included
KEN,Kikuyu,2018,carry_forward,included
KEN,Kikuyu,2019,carry_forward,included
KEN,Kikuyu,2020,carry_forward,included
KEN,Kikuyu,2021,carry_forward,included
KEN,Kisii,1963,observed,included
KEN,Kisii,1964,observed,included
KEN,Kisii,1965,observed,included
KEN,Kisii,1966,observed,included
KEN,Kisii,1967,observed,included
KEN,Kisii,1968,observed,included
KEN,Kisii,1969,observed,included
KEN,Kisii,1970,observed,included
KEN,Kisii,1971,observed,included
KEN,Kisii,1972,observed,included
KEN,Kisii,1973,observed,included
KEN,Kisii,1974,observed,included
KEN,Kisii,1975,observed,included
KEN,Kisii,1976,observed,included
KEN,Kisii,1977,observed,included
KEN,Kisii,1978,observed,included
KEN,Kisii,1979,observed,included
KEN,Kisii,1980,observed,included
KEN,Kisii,1981,observed,included
KEN,Kisii,1982,observed,included
KEN,Kisii,1983,observed,included
KEN,Kisii,1984,observed,included
KEN,Kisii,1985,observed,included
KEN,Kisii,1986,observed,included
KEN,Kisii,1987,observed,included
KEN,Kisii,1988,observed,included
KEN,Kisii,1989,observed,included
KEN,Kisii,1990,observed,included
KEN,Kisii,1991,observed,included
KEN,Kisii,1992,observed,included
KEN,Kisii,1993,observed,included
KEN,Kisii,1994,observed,included
KEN,Kisii,1995,observed,included
KEN,Kisii,1996,observed,included
KEN,Kisii,1997,observed,included
KEN,Kisii,1998,observed,included
KEN,Kisii,1999,observed,included
KEN,Kisii,2000,observed,included
KEN,Kisii,2001,observed,included
KEN,Kisii,2002,observed,included
KEN,Kisii,2003,observed,excluded
KEN,Kisii,2004,observed,excluded
KEN,Kisii,2005,observed,excluded
KEN,Kisii,2006,observed,excluded
KEN,Kisii,2007,observed,excluded
KEN,Kisii,2008,observed,included
KEN,Kisii,2009,observed,included
KEN,Kisii,2010,observed,included
KEN,Kisii,2011,observed,included
KEN,Kisii,2012,observed,included
KEN,Kisii,2013,observed,included
KEN,Kisii,2014,observed,included
KEN,Kisii,2015,observed,included
KEN,Kisii,2016,observed,included
KEN,Kisii,2017,observed,included
KEN,Kisii,2018,carry_forward,included
KEN,Kisii,2019,carry_forward,included
KEN,Kisii,2020,carry_forward,included
KEN,Kisii,2021,carry_forward,included
KEN,Kuria,1963,observed,included
KEN,Kuria,1964,observed,included
KEN,Kuria,1965,observed,included
KEN,Kuria,1966,observed,included
KEN,Kuria,1967,observed,included
KEN,Kuria,1968,observed,included
KEN,Kuria,1969,observed,included
KEN,Kuria,1970,observed,included
KEN,Kuria,1971,observed,included
KEN,Kuria,1972,observed,included
KEN,Kuria,1973,observed,included
KEN,Kuria,1974,observed,included
KEN,Kuria,1975,observed,included
KEN,Kuria,1976,observed,included
KEN,Kuria,1977,observed,included
KEN,Kuria,1978,observed,included
KEN,Kuria,1979,observed,included
KEN,Kuria,1980,observed,included
KEN,Kuria,1981,observed,included
KEN,Kuria,1982,observed,included
KEN,Kuria,1983,observed,included
KEN,Kuria,1984,observed,included
KEN,Kuria,1985,observed,included
KEN,Kuria,1986,observed,included
KEN,Kuria,1987,observed,included
KEN,Kuria,1988,observed,included
KEN,Kuria,1989,observed,included
KEN,Kuria,1990,observed,included
KEN,Kuria,1991,observed,included
KEN,Kuria,1992,observed,included
KEN,Kuria,1993,observed,included
KEN,Kuria,1994,observed,included
KEN,Kuria,1995,observed,included
KEN,Kuria,1996,observed,included
KEN,Kuria,1997,observed,included
KEN,Kuria,1998,observed,included
KEN,Kuria,1999,observed,included
KEN,Kuria,2000,observed,included
KEN,Kuria,2001,observed,included
KEN,Kuria,2002,observed,included
KEN,Kuria,2003,observed,excluded
KEN,Kuria,2004,observed,excluded
KEN,Kuria,2005,observed,excluded
KEN,Kuria,2006,observed,excluded
KEN,Kuria,2007,observed,excluded
KEN,Kuria,2008,observed,included
KEN,Kuria,2009,observed,included
KEN,Kuria,2010,observed,included
KEN,Kuria,2011,observed,included
KEN,Kuria,2012,observed,included
KEN,Kuria,2013,observed,included
KEN,Kuria,2014,observed,included
KEN,Kuria,2015,observed,included
KEN,Kuria,2016,observed,included
KEN,Kuria,2017,observed,included
KEN,Kuria,2018,carry_forward,included
KEN,Kuria,2019,carry_forward,included
KEN,Kuria,2020,carry_forward,included
KEN,Kuria,2021,carry_forward,included
KEN,Luhya,1963,observed,included
KEN,Luhya,1964,observed,included
KEN,Luhya,1965,observed,included
KEN,Luhya,1966,observed,included
KEN,Luhya,1967,observed,included
KEN,Luhya,1968,observed,included
KEN,Luhya,1969,observed,included
KEN,Luhya,1970,observed,included
KEN,Luhya,1971,observed,included
KEN,Luhya,1972,observed,included
KEN,Luhya,1973,observed,included
KEN,Luhya,1974,observed,included
KEN,Luhya,1975,observed,included
KEN,Luhya,1976,observed,included
KEN,Luhya,1977,observed,included
KEN,Luhya,1978,observed,included
KEN,Luhya,1979,observed,included
KEN,Luhya,1980,observed,included
KEN,Luhya,1981,observed,included
KEN,Luhya,1982,observed,included
KEN,Luhya,1983,observed,included
KEN,Luhya,1984,observed,included
KEN,Luhya,1985,observed,included
KEN,Luhya,1986,observed,included
KEN,Luhya,1987,observed,included
KEN,Luhya,1988,observed,included
KEN,Luhya,1989,observed,included
KEN,Luhya,1990,observed,included
KEN,Luhya,1991,observed,included
KEN,Luhya,1992,observed,included
KEN,Luhya,1993,observed,included
KEN,Luhya,1994,observed,included
KEN,Luhya,1995,observed,included
KEN,Luhya,1996,observed,included
KEN,Luhya,1997,observed,included
KEN,Luhya,1998,observed,included
KEN,Luhya,1999,observed,included
KEN,Luhya,2000,observed,included
KEN,Luhya,2001,observed,included
KEN,Luhya,2002,observed,included
KEN,Luhya,2003,observed,included
KEN,Luhya,2004,observed,included
KEN,Luhya,2005,observed,included
KEN,Luhya,2006,observed,included
KEN,Luhya,2007,observed,included
KEN,Luhya,2008,observed,included
KEN,Luhya,2009,observed,included
KEN,Luhya,2010,observed,included
KEN,Luhya,2011,observed,included
KEN,Luhya,2012,observed,included
KEN,Luhya,2013,observed,included
KEN,Luhya,2014,observed,included
KEN,Luhya,2015,observed,included
KEN,Luhya,2016,observed,included
KEN,Luhya,2017,observed,included
KEN,Luhya,2018,carry_forward,excluded
KEN,Luhya,2019,carry_forward,excluded
KEN,Luhya,2020,carry_forward,excluded
